"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"492","16683","16683","16683","0.005695561965694651","0.005695561965694651","0.005695561965694651","16683","16683","16683","0.004755715082865208","0.004755715082865208","0.004755715082865208","16683","16683","16683","0.00518748551257886","0.00518748551257886","0.00518748551257886"
"493","16712","16712","16712","0.005339621711755171","0.005339621711755171","0.005339621711755171","16712","16712","16712","0.002857935629435815","0.002857935629435815","0.002857935629435815","16712","16712","16712","0.004273828541045077","0.004273828541045077","0.004273828541045077"
"494","16741","16741","16741","0.005581660177995218","0.005581660177995218","0.005581660177995218","16741","16741","16741","0.005371013998228591","0.005371013998228591","0.005371013998228591","16741","16741","16741","0.00622241729797679","0.00622241729797679","0.00622241729797679"
"495","16770","16770","16770","0.0009365233399876161","0.0009365233399876161","0.0009365233399876161","16770","16770","16770","0.0005543777133425465","0.0005543777133425465","0.0005543777133425465","16770","16770","16770","0.0010713237497839145","0.0010713237497839145","0.0010713237497839145"
"496","16799","16799","16799","0.006404977815691382","0.006404977815691382","0.006404977815691382","16799","16799","16799","0.002876318816561252","0.002876318816561252","0.002876318816561252","16799","16799","16799","0.004685972569859587","0.004685972569859587","0.004685972569859587"
"497","16828","16828","16828","0.003392464015632868","0.003392464015632868","0.003392464015632868","16828","16828","16828","0.002039934908680152","0.002039934908680152","0.002039934908680152","16828","16828","16828","0.002182143747631926","0.002182143747631926","0.002182143747631926"
"498","16857","16857","16857","0.009215825084538665","0.009215825084538665","0.009215825084538665","16857","16857","16857","0.006230633796803886","0.006230633796803886","0.006230633796803886","16857","16857","16857","0.021087850851472467","0.021087850851472467","0.021087850851472467"
"499","16886","16886","16886","0.003420570385060273","0.003420570385060273","0.003420570385060273","16886","16886","16886","0.0036319100472610444","0.0036319100472610444","0.0036319100472610444","16886","16886","16886","0.0027591604157350957","0.0027591604157350957","0.0027591604157350957"
"500","16915","16915","16915","0.0041295047049061395","0.0041295047049061395","0.0041295047049061395","16915","16915","16915","0.0023757391318213195","0.0023757391318213195","0.0023757391318213195","16915","16915","16915","0.003264916129410267","0.003264916129410267","0.003264916129410267"
"501","16944","16944","16944","0.0029580909686046652","0.0029580909686046652","0.0029580909686046652","16944","16944","16944","0.003372265782672912","0.003372265782672912","0.003372265782672912","16944","16944","16944","0.002397545671556145","0.002397545671556145","0.002397545671556145"
"502","16973","16973","16973","0.0039122447778936476","0.0039122447778936476","0.0039122447778936476","16973","16973","16973","0.0019245979347033426","0.0019245979347033426","0.0019245979347033426","16973","16973","16973","0.0035494582407409325","0.0035494582407409325","0.0035494582407409325"
"503","17002","17002","17002","0.0060585235769394785","0.0060585235769394785","0.0060585235769394785","17002","17002","17002","0.003256690702983178","0.003256690702983178","0.003256690702983178","17002","17002","17002","0.004184177640127018","0.004184177640127018","0.004184177640127018"
"504","17031","17031","17031","0.002245990064693615","0.002245990064693615","0.002245990064693615","17031","17031","17031","0.001649072699365206","0.001649072699365206","0.001649072699365206","17031","17031","17031","0.0017326163288089447","0.0017326163288089447","0.0017326163288089447"
"505","17060","17060","17060","0.0037336967361625284","0.0037336967361625284","0.0037336967361625284","17060","17060","17060","0.0012737448178086197","0.0012737448178086197","0.0012737448178086197","17060","17060","17060","0.03328371727548074","0.03328371727548074","0.03328371727548074"
"506","17089","17089","17089","0.004915752069791779","0.004915752069791779","0.004915752069791779","17089","17089","17089","0.002889351366320625","0.002889351366320625","0.002889351366320625","17089","17089","17089","0.0025917250313796103","0.0025917250313796103","0.0025917250313796103"
"507","17118","17118","17118","0.008348232659045607","0.008348232659045607","0.008348232659045607","17118","17118","17118","0.007304650964215398","0.007304650964215398","0.007304650964215398","17118","17118","17118","0.007786618516547605","0.007786618516547605","0.007786618516547605"
"508","17147","17147","17147","0.007802811567671597","0.007802811567671597","0.007802811567671597","17147","17147","17147","0.006842642411356792","0.006842642411356792","0.006842642411356792","17147","17147","17147","0.0078007380943745375","0.0078007380943745375","0.0078007380943745375"
"509","17176","17176","17176","0.008767666411586106","0.008767666411586106","0.008767666411586106","17176","17176","17176","0.006961774604860693","0.006961774604860693","0.006961774604860693","17176","17176","17176","0.007405649696011096","0.007405649696011096","0.007405649696011096"
"510","17205","17205","17205","0.009260583436116576","0.009260583436116576","0.009260583436116576","17205","17205","17205","0.007538908190326765","0.007538908190326765","0.007538908190326765","17205","17205","17205","0.006210321007529274","0.006210321007529274","0.006210321007529274"
"511","17234","17234","17234","0.002508073244825937","0.002508073244825937","0.002508073244825937","17234","17234","17234","0.001696734172583092","0.001696734172583092","0.001696734172583092","17234","17234","17234","0.0024440619454253465","0.0024440619454253465","0.0024440619454253465"
"512","17263","17263","17263","0.0051950064225820825","0.0051950064225820825","0.0051950064225820825","17263","17263","17263","0.0028859919339083717","0.0028859919339083717","0.0028859919339083717","17263","17263","17263","0.003981364083301742","0.003981364083301742","0.003981364083301742"
"513","17443","17443","17443","0.0022139743086881936","0.0022139743086881936","0.0022139743086881936","17443","17443","17443","0.001652649156312691","0.001652649156312691","0.001652649156312691","17443","17443","17443","0.0014870044724375475","0.0014870044724375475","0.0014870044724375475"
"514","17472","17472","17472","0.0017561871354700997","0.0017561871354700997","0.0017561871354700997","17472","17472","17472","0.0014968551695346832","0.0014968551695346832","0.0014968551695346832","17472","17472","17472","0.0013048922555753961","0.0013048922555753961","0.0013048922555753961"
"515","17501","17501","17501","0.005272610451356741","0.005272610451356741","0.005272610451356741","17501","17501","17501","0.004097578130313195","0.004097578130313195","0.004097578130313195","17501","17501","17501","0.0037741494743386284","0.0037741494743386284","0.0037741494743386284"
"516","17530","17530","17530","0.0018038567213807255","0.0018038567213807255","0.0018038567213807255","17530","17530","17530","0.0008873043007042725","0.0008873043007042725","0.0008873043007042725","17530","17530","17530","0.00174222351051867","0.00174222351051867","0.00174222351051867"
"517","17559","17559","17559","0.006645007786573842","0.006645007786573842","0.006645007786573842","17559","17559","17559","0.004564232658594847","0.004564232658594847","0.004564232658594847","17559","17559","17559","0.004843321919906884","0.004843321919906884","0.004843321919906884"
"518","17588","17588","17588","0.006214726454345509","0.006214726454345509","0.006214726454345509","17588","17588","17588","0.0036105440522078425","0.0036105440522078425","0.0036105440522078425","17588","17588","17588","0.0034965822560479864","0.0034965822560479864","0.0034965822560479864"
"519","17617","17617","17617","0.010980667488183826","0.010980667488183826","0.010980667488183826","17617","17617","17617","0.008744314895011485","0.008744314895011485","0.008744314895011485","17617","17617","17617","0.007912256638519466","0.007912256638519466","0.007912256638519466"
"520","17646","17646","17646","0.003935858228942379","0.003935858228942379","0.003935858228942379","17646","17646","17646","0.0017687144372757757","0.0017687144372757757","0.0017687144372757757","17646","17646","17646","0.004606271410011686","0.004606271410011686","0.004606271410011686"
"521","17675","17675","17675","0.009360509982798249","0.009360509982798249","0.009360509982798249","17675","17675","17675","0.008648163639008999","0.008648163639008999","0.008648163639008999","17675","17675","17675","0.008231126994360238","0.008231126994360238","0.008231126994360238"
"522","17704","17704","17704","0.0067232183064334095","0.0067232183064334095","0.0067232183064334095","17704","17704","17704","0.005573021844611503","0.005573021844611503","0.005573021844611503","17704","17704","17704","0.004576466220896691","0.004576466220896691","0.004576466220896691"
"523","17733","17733","17733","0.004738049421575852","0.004738049421575852","0.004738049421575852","17733","17733","17733","0.0025932737844414078","0.0025932737844414078","0.0025932737844414078","17733","17733","17733","0.0038584360299864784","0.0038584360299864784","0.0038584360299864784"
"524","17762","17762","17762","0.006449798536777962","0.006449798536777962","0.006449798536777962","17762","17762","17762","0.003744104062207043","0.003744104062207043","0.003744104062207043","17762","17762","17762","0.0043474303201946896","0.0043474303201946896","0.0043474303201946896"
"525","17791","17791","17791","0.00901032701949589","0.00901032701949589","0.00901032701949589","17791","17791","17791","0.006916181766428053","0.006916181766428053","0.006916181766428053","17791","17791","17791","0.007560239464510232","0.007560239464510232","0.007560239464510232"
"526","17820","17820","17820","0.00729113255511038","0.00729113255511038","0.00729113255511038","17820","17820","17820","0.0039668005192652345","0.0039668005192652345","0.0039668005192652345","17820","17820","17820","0.004309376992750913","0.004309376992750913","0.004309376992750913"
"527","17849","17849","17849","0.0049694788322085515","0.0049694788322085515","0.0049694788322085515","17849","17849","17849","0.0037910349055891857","0.0037910349055891857","0.0037910349055891857","17849","17849","17849","0.04614748232415877","0.04614748232415877","0.04614748232415877"
"528","17878","17878","17878","0.0049824670277303085","0.0049824670277303085","0.0049824670277303085","17878","17878","17878","0.003322096814372344","0.003322096814372344","0.003322096814372344","17878","17878","17878","0.003594841771700885","0.003594841771700885","0.003594841771700885"
"529","17907","17907","17907","0.00516508097643964","0.00516508097643964","0.00516508097643964","17907","17907","17907","0.003587026323657483","0.003587026323657483","0.003587026323657483","17907","17907","17907","0.0035178440884919837","0.0035178440884919837","0.0035178440884919837"
"530","17936","17936","17936","0.00481879391008988","0.00481879391008988","0.00481879391008988","17936","17936","17936","0.0036934812960680574","0.0036934812960680574","0.0036934812960680574","17936","17936","17936","0.004991840600268915","0.004991840600268915","0.004991840600268915"
"531","17965","17965","17965","0.0013557256097556092","0.0013557256097556092","0.0013557256097556092","17965","17965","17965","0.0013533960991480853","0.0013533960991480853","0.0013533960991480853","17965","17965","17965","0.0008405124353885185","0.0008405124353885185","0.0008405124353885185"
"532","17994","17994","17994","0.004711603498435579","0.004711603498435579","0.004711603498435579","17994","17994","17994","0.0023258032961166464","0.0023258032961166464","0.0023258032961166464","17994","17994","17994","0.003462437220150605","0.003462437220150605","0.003462437220150605"
